Date,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
2016-04,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3079137,584.9,Direct Charges - Contractors
2016-04,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3079137,640,Direct Charges - Contractors
2016-04,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3079137,951.5,Direct Charges - Contractors
2016-04,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3079137,538,Direct Charges - Contractors
2016-04,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3079137,564,Direct Charges - Contractors
2016-04,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3079137,784,Direct Charges - Contractors
2016-04,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3079137,1088,Direct Charges - Contractors
2016-04,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3079137,652.8,Direct Charges - Contractors
2016-04,Economic Growth,Transport & Capital Projects,TARMAC LTD,3077406,642.69,Materials
2016-04,Economic Growth,Transport & Capital Projects,TARMAC LTD,3075927,1074.9,Materials
2016-04,Economic Growth,Transport & Capital Projects,TARMAC LTD,3075927,2472.27,Materials
2016-04,Economic Growth,Transport & Capital Projects,TARMAC LTD,3075927,1612.35,Materials
2016-04,Economic Growth,Transport & Capital Projects,TARMAC TRADING LIMITED,3075618,45458.51,Direct Charges - Contractors
2016-04,Economic Growth,Transport & Capital Projects,THE CREATIVE ALCHEMIST,3080308,1280,Marketing & Advertising
2016-04,Economic Growth,Transport & Capital Projects,THE CREATIVE ALCHEMIST,3080059,1534,Marketing & Advertising
2016-04,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3075424,1303.17,Materials
2016-04,Economic Growth,Transport & Capital Projects,WERNICK HIRE LTD,3071447,553.6,Equipment
2016-04,Economic Growth,Transport & Capital Projects,WM MORRISON (D'TON) ENTERPRISE TRUST,3079164,751,Rent Of Facilities
2016-04,Economic Growth,Joint Levies & Boards,ENVIRONMENT AGENCY,0,25236,Contributions/Donations
2016-04,Neighbourhood Services & Resources,AD - Finance,G4S CASH SOLUTIONS (UK) LTD,0,985.44,Security Services
2016-04,Neighbourhood Services & Resources,AD - Finance,IDOX SOFTWARE LTD,3080672,40155.24,Ict Software Support & Maintenance
2016-04,Neighbourhood Services & Resources,AD - Finance,LG FUTURES,0,1795,Subscriptions
2016-04,Neighbourhood Services & Resources,AD - Finance,RELIANCE HIGH TECH,3073441,7175.3,Ppe Clothing & Equipment
2016-04,Neighbourhood Services & Resources,AD - ICT,DAISY COMMUNICATIONS LTD,0,7208.19,Telephone Costs
2016-04,Neighbourhood Services & Resources,AD - ICT,SIEMENS ENTERPRISE COMMUNICATIONS LTD,0,29933.4,Ict Hardware Support & Maintenance
2016-04,Neighbourhood Services & Resources,AD - ICT,VIRGIN MEDIA BUSINESS LIMITED,0,3898.29,Telephone Costs
2016-04,Neighbourhood Services & Resources,AD - ICT,VODAFONE,0,2662.04,Telephone Costs
2016-04,Neighbourhood Services & Resources,AD - Human Resources,ARRIVA NORTH EAST LIMITED,3078855,500,Memberships
2016-04,Neighbourhood Services & Resources,AD - Human Resources,DISCLOSURE & BARRING SERVICE,0,1750,DBS Checks
2016-04,Neighbourhood Services & Resources,AD - Human Resources,EDUFOCUS LTD,3080811,4999,Memberships
2016-04,Neighbourhood Services & Resources,AD - Human Resources,MEDACS HEALTHCARE PLC,3067052,747.5,Medical
2016-04,Neighbourhood Services & Resources,AD - Human Resources,SYD STRIKE TRAINING SOLUTIONS,3080558,520,Employee Training Course Costs
2016-04,Neighbourhood Services & Resources,AD - Human Resources,SYD STRIKE TRAINING SOLUTIONS,3080556,520,Employee Training Course Costs
2016-04,Neighbourhood Services & Resources,AD - Human Resources,SYD STRIKE TRAINING SOLUTIONS,3080557,520,Employee Training Course Costs
2016-04,Neighbourhood Services & Resources,Community Services,A I R  LTD,0,750,Production Costs
2016-04,Neighbourhood Services & Resources,Community Services,ABACUS PLAYGROUNDS LTD,3076957,50875.14,Projects
2016-04,Neighbourhood Services & Resources,Community Services,ACAD ASBESTOS TRAINING,3081379,540,Employee Training Course Costs
2016-04,Neighbourhood Services & Resources,Community Services,AIR PRODUCTS PLC,3067745,656.31,Chemicals
2016-04,Neighbourhood Services & Resources,Community Services,ALAN FIELD ASSOCIATES,0,6531.4,Artist Payments
2016-04,Neighbourhood Services & Resources,Community Services,ARTIFAX SOFTWARE LTD,0,3695.47,Ict Software Support & Maintenance
2016-04,Neighbourhood Services & Resources,Community Services,ASKEWS & HOLTS LIBRARY SERVICES LTD,0,895,Books
2016-04,Neighbourhood Services & Resources,Community Services,AXIELL LIMITED,0,18852.83,Other Supplies & Services
2016-04,Neighbourhood Services & Resources,Community Services,BELL TRUCK SALES LTD,0,645,Materials
2016-04,Neighbourhood Services & Resources,Community Services,BERENDSEN UK LTD,0,538.1,Production Costs
2016-04,Neighbourhood Services & Resources,Community Services,BRENNTAG UK & IRELAND,3079406,907.34,Chemicals
2016-04,Neighbourhood Services & Resources,Community Services,BRENNTAG UK & IRELAND,3079406,1480.82,Chemicals
2016-04,Neighbourhood Services & Resources,Community Services,BUNZL CLEANING & HYGIENE SUPPLIES,0,702.2,Cleaning Materials & Consumables
2016-04,Neighbourhood Services & Resources,Community Services,CARRS BILLINGTON AGRICULTURE,0,619.7,Ppe Clothing & Equipment
2016-04,Neighbourhood Services & Resources,Community Services,CARRS BILLINGTON AGRICULTURE,0,1230.47,Materials
2016-04,Neighbourhood Services & Resources,Community Services,CLOVER,0,1638,Building Repairs And Maintenance
2016-04,Neighbourhood Services & Resources,Community Services,COCA-COLA EUROPEAN PARTNERS GREAT BRITAIN LIMITED,0,793.61,Bar Provisions For Resale
2016-04,Neighbourhood Services & Resources,Community Services,CTRACK LTD,0,985.5,Ict Hardware Support & Maintenance
2016-04,Neighbourhood Services & Resources,Community Services,DENNIS EAGLE LTD,0,880.26,Materials
2016-04,Neighbourhood Services & Resources,Community Services,DE-POEL,0,536.13,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Community Services,DE-POEL,0,529.1,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Community Services,DE-POEL,0,602.36,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Community Services,DE-POEL,0,529.1,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Community Services,DE-POEL,0,529.1,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Community Services,DE-POEL,0,529.1,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Community Services,DE-POEL,0,529.1,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Community Services,DE-POEL,0,529.1,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Community Services,DE-POEL,0,536.13,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Community Services,DE-POEL,0,602.36,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Community Services,DE-POEL,0,529.1,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Community Services,DE-POEL,0,536.13,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Community Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Community Services,ECON ENGINEERING LTD,0,658.44,Materials
2016-04,Neighbourhood Services & Resources,Community Services,ENTERTAINMENT TRADE MGT (AGENCIES)LTD,0,6750,Artist Payments
2016-04,Neighbourhood Services & Resources,Community Services,ENTERTAINMENT TRADE MGT (AGENCIES)LTD,0,514.66,Artist Payments
2016-04,Neighbourhood Services & Resources,Community Services,FLARE PATH PRODUCTIONS LIMITED,0,5000,Artist Payments
2016-04,Neighbourhood Services & Resources,Community Services,FREEMAN CATERING BUTCHERS,0,1780.69,Catering Provisions
2016-04,Neighbourhood Services & Resources,Community Services,G & A SECURITY,0,1261.75,Repairs - Intruder Alarms
2016-04,Neighbourhood Services & Resources,Community Services,GROUNDWORK NORTH EAST,3074161,1266.58,3Rd Part Apprentices
2016-04,Neighbourhood Services & Resources,Community Services,HARVEST ENERGY,3077823,878.46,Vehicle Fuel
2016-04,Neighbourhood Services & Resources,Community Services,HARVEST ENERGY,3079862,15044.4,Vehicle Fuel
2016-04,Neighbourhood Services & Resources,Community Services,HARVEST ENERGY,3077185,1051.25,Vehicle Fuel
2016-04,Neighbourhood Services & Resources,Community Services,HOPWELLS LIMITED,0,524.12,Catering Provisions
2016-04,Neighbourhood Services & Resources,Community Services,HOPWELLS LIMITED,0,508.38,Catering Provisions
2016-04,Neighbourhood Services & Resources,Community Services,HULLEYS,0,517.52,Catering Provisions
2016-04,Neighbourhood Services & Resources,Community Services,HUMANTICS COMMUNITY INTEREST COMPANY,0,500,Other Supplies & Services
2016-04,Neighbourhood Services & Resources,Community Services,HUMANTICS COMMUNITY INTEREST COMPANY,0,600,Other Supplies & Services
2016-04,Neighbourhood Services & Resources,Community Services,J R HOLLAND FOOD SERVICES LTD,0,502.55,Catering Provisions
2016-04,Neighbourhood Services & Resources,Community Services,KYOOB,3081589,2813,Other Supplies & Services
2016-04,Neighbourhood Services & Resources,Community Services,LONDONDERRY GARAGE (S.E.) LTD,0,856.54,Materials
2016-04,Neighbourhood Services & Resources,Community Services,LS SYSTEMS LTD,3080922,2595,Compost
2016-04,Neighbourhood Services & Resources,Community Services,M T AUDIO SYSTEMS,3081592,740,Production Costs
2016-04,Neighbourhood Services & Resources,Community Services,M T AUDIO SYSTEMS,3081592,980,Production Costs
2016-04,Neighbourhood Services & Resources,Community Services,MAJOR & ASPINALL LTD,0,1183.98,Commissions & Other Services
2016-04,Neighbourhood Services & Resources,Community Services,MARK ANDREWS PRODUCTIONS,0,3912.54,Artist Payments
2016-04,Neighbourhood Services & Resources,Community Services,MATTHEW CLARK WHOLESALE LTD,0,2465.96,Bar Provisions For Resale
2016-04,Neighbourhood Services & Resources,Community Services,MATTHEW CLARK WHOLESALE LTD,0,1157.26,Bar Provisions For Resale
2016-04,Neighbourhood Services & Resources,Community Services,MATTHEW CLARK WHOLESALE LTD,0,1330.52,Bar Provisions For Resale
2016-04,Neighbourhood Services & Resources,Community Services,MATTHEW CLARK WHOLESALE LTD,0,510.64,Bar Provisions For Resale
2016-04,Neighbourhood Services & Resources,Community Services,MATTHEW CLARK WHOLESALE LTD,0,1232.88,Bar Provisions For Resale
2016-04,Neighbourhood Services & Resources,Community Services,MATTHEW CLARK WHOLESALE LTD,0,529.67,Bar Provisions For Resale
2016-04,Neighbourhood Services & Resources,Community Services,MITCHELL POWERSYSTEMS,0,901.95,Materials
2016-04,Neighbourhood Services & Resources,Community Services,MOUSETRAP ON TOUR LIMITED,0,26771.26,Artist Payments
2016-04,Neighbourhood Services & Resources,Community Services,NORTHERN MUNICIPAL SPARES LIMITED (PROBRUSH),3076710,1389.42,Sweeper Brushes
2016-04,Neighbourhood Services & Resources,Community Services,NORTHERN MUNICIPAL SPARES LIMITED (PROBRUSH),3078441,826.47,Sweeper Brushes
2016-04,Neighbourhood Services & Resources,Community Services,NORWELL LAPLEY PRODUCTIONS LTD,0,10566.38,Artist Payments
2016-04,Neighbourhood Services & Resources,Community Services,OAKHILL PUBLISHING LTD,0,540,Books
2016-04,Neighbourhood Services & Resources,Community Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,0,3825,Other Supplies & Services
2016-04,Neighbourhood Services & Resources,Community Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,0,1275,Other Supplies & Services
2016-04,Neighbourhood Services & Resources,Community Services,OPERA & BALLET INTERNATIONAL,0,5581.3,Artist Payments
2016-04,Neighbourhood Services & Resources,Community Services,PELICAN ROUGE COFFEE SOLUTIONS LIMITED,0,828.58,Catering Provisions
2016-04,Neighbourhood Services & Resources,Community Services,PHS GROUP,0,559.98,Refuse Services
2016-04,Neighbourhood Services & Resources,Community Services,PROQUEST INFORMATION & LEARNING LTD,0,3030,Books
2016-04,Neighbourhood Services & Resources,Community Services,RAYMOND GUBBAY LTD,0,2616,Programme Sales Paid To Others
2016-04,Neighbourhood Services & Resources,Community Services,RAYMOND GUBBAY LTD,0,60787.14,Artist Payments
2016-04,Neighbourhood Services & Resources,Community Services,RECORD RSS LTD,3078960,5005,Building Repairs And Maintenance
2016-04,Neighbourhood Services & Resources,Community Services,RIPON FARM SERVICES,0,1952.61,Materials
2016-04,Neighbourhood Services & Resources,Community Services,RLF BUILDING FUTURES,3064675,684.5,Other Supplies & Services
2016-04,Neighbourhood Services & Resources,Community Services,RLF BUILDING FUTURES,3064675,684.5,Other Supplies & Services
2016-04,Neighbourhood Services & Resources,Community Services,ROBERT MORDECAI,0,600,Employee Training Course Costs
2016-04,Neighbourhood Services & Resources,Community Services,S JENNINGS LTD,0,905.72,Materials
2016-04,Neighbourhood Services & Resources,Community Services,SALLY MORGAN,0,3361.55,Artist Payments
2016-04,Neighbourhood Services & Resources,Community Services,SHOWDOWN MUSIC LTD,0,7676.05,Artist Payments
2016-04,Neighbourhood Services & Resources,Community Services,SPACE ARCHITECTURE (EUROPE) LTD,3079008,2000,Professional Fees & Consultancy
2016-04,Neighbourhood Services & Resources,Community Services,SPACE ARCHITECTURE (EUROPE) LTD,3079008,2275,Professional Fees & Consultancy
2016-04,Neighbourhood Services & Resources,Community Services,SPORTMAX,0,1419.03,Items For Resale
2016-04,Neighbourhood Services & Resources,Community Services,STANNERS EQUIPMENT LTD,3078714,2450,Materials
2016-04,Neighbourhood Services & Resources,Community Services,TALKING SCARLET,0,13797.74,Artist Payments
2016-04,Neighbourhood Services & Resources,Community Services,TALKING SCARLET,0,504,Programme Sales Paid To Others
2016-04,Neighbourhood Services & Resources,Community Services,THE PERFORMING RIGHT SOCIETY LIMITED,0,10272.18,Telephone Costs
2016-04,Neighbourhood Services & Resources,Community Services,THE TOURING CONSORTIUM LTD,0,14450,Artist Payments
2016-04,Neighbourhood Services & Resources,Community Services,TREEWISE SOLUTIONS LTD (FORMERLY ROBIN FORESTRY SURVEYS LTD),0,1500,Man & Admin Allocation
2016-04,Neighbourhood Services & Resources,Community Services,TYNESIDE FOODSERVICE,0,518.4,Catering Provisions
2016-04,Neighbourhood Services & Resources,Community Services,VIVEDIA LTD,3080514,3240,Equipment
2016-04,Neighbourhood Services & Resources,Community Services,XN LEISURE SYSTEMS LTD,0,11888.66,Other Supplies & Services
2016-04,Neighbourhood Services & Resources,Community Services,XN LEISURE SYSTEMS LTD,3069975,1850,Other Supplies & Services
2016-04,Neighbourhood Services & Resources,Legal & Procurement,BARNARDOS,3081084,2750,Professional Fees & Consultancy
2016-04,Neighbourhood Services & Resources,Legal & Procurement,CANON (UK) LIMITED,0,20373.91,Printing
2016-04,Neighbourhood Services & Resources,Legal & Procurement,CATHERINE HEWITT,3081085,900,Professional Fees & Consultancy
2016-04,Neighbourhood Services & Resources,Legal & Procurement,HARVEY MURRAY,3080448,1800,Professional Fees & Consultancy
2016-04,Neighbourhood Services & Resources,Legal & Procurement,ROGER KENNINGTON CONSULTING,3081228,1116,Professional Fees & Consultancy
2016-04,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",CIVICA,3081387,2209.58,Ict Software Purchase
2016-04,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,977.39,Postages
2016-04,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,1196.74,Postages
2016-04,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,2747.6,Postages
2016-04,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,755.77,Postages
2016-04,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,2465.6,Postages
2016-04,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,4189.21,Postages
2016-04,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,1264.95,Postages
2016-04,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,521.28,Postages
2016-04,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,1077.84,Postages
2016-04,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,1309.49,Postages
2016-04,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3080930,1372.34,Postages
2016-04,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3080949,1105.06,Postages
2016-04,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3080950,2660.3,Postages
2016-04,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3080930,1372.34,Postages
2016-04,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3080949,1105.06,Postages
2016-04,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3080950,2660.3,Postages
2016-04,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3080281,7466.58,Postages
2016-04,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3080281,1282.56,Postages
2016-04,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3080281,7466.58,Postages
2016-04,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3080281,1282.56,Postages
2016-04,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,1020.46,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,882.56,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,1013.57,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,1020.46,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Housing General Fund,NORTHUMBRIAN WATER,0,3553.2,Discount On Collection - Nwl
2016-04,Neighbourhood Services & Resources,Housing General Fund,WILKIN CHAPMAN LLP,3080971,1107,Professional Fees & Consultancy
2016-04,Neighbourhood Services & Resources,Building Services,A S CROCKER (PLASTERERS) LIMITED,3081496,3560,Direct Charges - Contractors
2016-04,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076916,1071,Direct Charges - Contractors
2016-04,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076916,1071,Direct Charges - Contractors
2016-04,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076177,954,Direct Charges - Contractors
2016-04,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076177,946.05,Direct Charges - Contractors
2016-04,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076916,1075.25,Direct Charges - Contractors
2016-04,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076177,946.05,Direct Charges - Contractors
2016-04,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076916,1071,Direct Charges - Contractors
2016-04,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076916,1037,Direct Charges - Contractors
2016-04,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076916,1037,Direct Charges - Contractors
2016-04,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076177,946.05,Direct Charges - Contractors
2016-04,Neighbourhood Services & Resources,Building Services,APSE PUBLICATIONS,0,3166,Subscriptions
2016-04,Neighbourhood Services & Resources,Building Services,BISHOP AUCKLAND GLAZING CO LTD,0,1440,Direct Charges - Contractors
2016-04,Neighbourhood Services & Resources,Building Services,BISHOP AUCKLAND GLAZING CO LTD,3072290,6720,Direct Charges - Contractors
2016-04,Neighbourhood Services & Resources,Building Services,BRIAN NOBLE FENCING CONTRACTORS LTD,0,817.92,Direct Charges - Contractors
2016-04,Neighbourhood Services & Resources,Building Services,CONTRACT FLOORING SERVICES (NE) LTD,3069314,6066.84,Direct Charges - Contractors
2016-04,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079797,1333.27,Materials
2016-04,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3070791,1275.75,Materials
2016-04,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3070542,1822,Materials
2016-04,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079146,732.55,Materials
2016-04,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079156,1265.44,Materials
2016-04,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3071975,625.74,Materials
2016-04,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3071882,501.32,Materials
2016-04,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3071913,501.32,Materials
2016-04,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3071992,600.75,Materials
2016-04,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3071993,540.78,Materials
2016-04,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3071994,501.32,Materials
2016-04,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3070805,1418,Materials
2016-04,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3071978,501.32,Materials
2016-04,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3071980,501.32,Materials
2016-04,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3070797,1332.99,Materials
2016-04,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3071997,562.37,Materials
2016-04,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079796,1231.23,Materials
2016-04,Neighbourhood Services & Resources,Building Services,DARLINGTON SCAFFOLDING LTD,3080522,600,Direct Charges - Contractors
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,1037.3,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,588.12,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,558.7,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,557.96,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,763.5,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,969.06,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,812.76,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,557.96,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,588.12,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,599.68,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,500.37,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,812.76,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,969.06,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,558.7,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,557.96,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,557.96,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,697.82,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,558.7,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,500.37,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,812.76,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,721.92,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,587.19,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,1012,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,588.12,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,906.54,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,501.8,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,501.8,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,570.17,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,696,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,822.25,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,750.24,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,614.78,Agency Staff Costs - Non Teaching
2016-04,Neighbourhood Services & Resources,Building Services,DE-POEL,0,812.76,Agency Staff Costs - Non Teaching
